County,License_Number,Operation_Type,Establishment_Type,Entity_Name,DBA_Name,Street_Number,Street_Name,Address_Line_2,Address_Line_3,City,State,Zip_Code,Square_Footage,Latitude,Longitude
Kings,619433,Store,JAC,C&S MEATS INC,CHOICE MEATS,344,UTICA AVE,,,BROOKLYN,NY,11213,1000,40.666303,-73.931368
Kings,619438,Store,JABC,AL-LID FOOD CORP,KEY FOOD 1290,2326,NOSTRAND AVE,,,BROOKLYN,NY,11210,18000,40.627874,-73.947083
Kings,619479,Store,JABC,8772 MEAT CORP,KEY FOOD 1160,8772,18TH AVE,,,BROOKLYN,NY,11214,20000,40.603564,-74.006509
Kings,619519,Store,JACH,PATEL GROCERY CORP,PATEL GROCERY,5303,4TH AVE,,,BROOKLYN,NY,11220,1800,40.644628,-74.014396
Kings,618101,Store,A,CVS ALBANY LLC,CVS 02441,2151,86TH ST,,,BROOKLYN,NY,11214,10000,40.602505,-73.99475
Kings,619285,Store,JABCH,TASTY BAGELS INC,TASTY BAGELS,1705,86TH ST,,,BROOKLYN,NY,11214,3000,40.60845,-74.004619
Kings,618939,Store,JAC,GONZALEZ BLAS,LOS COMPADRES GROCERY,401,61ST ST,,,BROOKLYN,NY,11220,1500,40.640223,-74.018969
Kings,617339,Store,A,TAJAN VICTOR,HERBARIUS NTL HLTH&BTY,620,MANHATTAN AVE,,,BROOKLYN,NY,11222,1000,40.723533,-73.950653
Kings,617863,Store,JAC,SD INTERNATIONAL PRODUCTS FI INC,ROYAL SEAFOOD,8419,20TH AVE,,,BROOKLYN,NY,11214,1000,40.605661,-73.997173
Kings,618699,Store,JACK,SHABBOS NUNAY YAMOH CORP,SHABBOS FISH MARKET,417,KINGSTON AVE,,,BROOKLYN,NY,11225,1500,40.664659,-73.942646
Kings,618740,Store,JAC,URENA LUIS T,FLATBUSH GROCERY STORE,1262,FLATBUSH AVE,,,BROOKLYN,NY,11226,1200,40.639478,-73.954619
Kings,616379,Store,JAC,UDDIN SAFAR,SUMON GROCERY,27-41,PITKIN AVE,,,BROOKLYN,NY,11208,1500,nan,nan
Kings,615376,Store,JAC,AIZAH SALAH Y,STAR DELI&GROCERY,6602,BAY PKWY,,,BROOKLYN,NY,11204,1200,40.613095,-73.982202
Kings,618777,Store,JAC,FRUITS A PLENTY INC,FRUITS A PLENTY,1507,KINGS HWY,,,BROOKLYN,NY,11229,2900,40.608897,-73.957951
Kings,618837,Store,JAC,B&A PORK STORE INC,B&A PORK STORE,7818,13TH AVE,,,BROOKLYN,NY,11228,1000,40.618206,-74.009634
Kings,617920,Store,A,KOL TOV GROCERY INC,ROSNER GROCERY,4423,14TH AVE,,,BROOKLYN,NY,11219,1200,40.636019,-73.987489
Kings,618869,Store,A,BEVERAGE WORLD INC,RUSSIN BEER,402,MEEKER AVE,,,BROOKLYN,NY,11222,7800,40.718558,-73.946504
Kings,618623,Store,JAC,CHOCOLATE MARKETPLACE LLC,CHOC OH LOT PLUS,7911,5TH AVE,,,BROOKLYN,NY,11209,1200,40.626138,-74.024009
Kings,618951,Store,JAC,R&R MEAT MARKET INC,R&R MEATS,1624,CORTELYOU RD,,,BROOKLYN,NY,11226,1400,40.641857,-73.96301
Kings,619052,Store,JAC,J&L QUALITY MEATS INC,QUALITY MEATS,9511,CHURCH AVE,,,BROOKLYN,NY,11212,1100,40.655336,-73.916008
Kings,619078,Store,JAC,KIM BOK SUK,MARINE PARK DELI GROCRY,3509,AVENUE S,,,BROOKLYN,NY,11234,1500,40.609442,-73.931824
Kings,619111,Store,JAC,ABDO ALMAWRI,K&S SUPERMARKET,237,ROGERS AVE,,,BROOKLYN,NY,11225,1600,40.668366,-73.953417
Kings,619184,Store,JAC,MOHAMED AHMED K,MARAB GROCERY,502,CLARKSON AVE,,,BROOKLYN,NY,11203,2000,40.655855,-73.942762
Kings,617890,Store,A,RITE AID OF NEW YORK INC,RITE AID 4782,783,MANHATTAN AVE,,,BROOKLYN,NY,11222,20000,40.727523,-73.952926
Kings,617891,Store,JAC,DNY NATURAL LAND INC,DNY NATURAL LAND,322,FLATBUSH AVE,,,BROOKLYN,NY,11238,4500,40.676977,-73.972312
Kings,617905,Store,JAC,DAE KIL FAMILY FARM CORP,KIMS FAMILY FARM,8027,FLATLANDS AVE,,,BROOKLYN,NY,11236,1800,40.635982,-73.912649
Kings,618844,Store,JAC,GONZALEZ CANDIDO,GONZALEZ GROCERY,4824,6TH AVE,,,BROOKLYN,NY,11220,1600,40.64443,-74.007421
Kings,611142,Store,JAC,597 FOOD CORP,C TOWN,597,E 16TH ST,,,BROOKLYN,NY,11226,5000,40.635612,-73.962426
Kings,612566,Store,JAC,DOUGLAS&4TH SERVICE STATION INC,BP GAS STATION,164,4TH AVE,,,BROOKLYN,NY,11217,800,40.678987,-73.982068
Kings,616101,Store,JAC,HASMUJH G PATEL INC,7-ELEVEN FD STR 27454C,2247,UTICA AVE,,,BROOKLYN,NY,11234,1500,40.616858,-73.92666
Kings,610996,Store,JABCD,MOUSTAPHA ANAS&GHIATH,ORIENTAL PASTRY&GRCY CO,170,ATLANTIC AVE,,,BROOKLYN,NY,11201,3000,40.69009,-73.993817
Kings,611006,Store,A,ROSENBERG ROSE,ROSENBERG ROSE,5415,NEW UTRECHT AVE,,,BROOKLYN,NY,11219,1000,40.631775,-73.995387
Kings,611009,Store,A,RITE AID OF NEW YORK INC,RITE AID 3879,6900,4TH AVE,,,BROOKLYN,NY,11209,6500,40.63447,-74.023583
Kings,611047,Store,JAC,PARKWAY MEAT MARKET INC,PARKWAY MEATS,257,SCHENECTADY AVE,,,BROOKLYN,NY,11213,2000,40.669762,-73.93381
Kings,616319,Store,JAC,NAVARRO JOSE L,VEGANO DELI&GROCERY,945,4TH AVE,,,BROOKLYN,NY,11232,750,40.654096,-74.004545
Kings,616427,Store,JABC,FOURTH AVENUE BAGEL BOY INC,FOURTH AVE BAGEL BOY,6907,4TH AVE,,,BROOKLYN,NY,11209,2000,40.634349,-74.023631
Kings,611124,Store,JAC,319 MEAT MARKET CORP,KEY FOOD,319,KINGS HWY,,,BROOKLYN,NY,11223,10000,40.604977,-73.978477
Kings,610980,Store,JAC,THABET NOAMAN&ALI NAJEEB ABDO,M&D MINI MARKET,613,MARCY AVE,,,BROOKLYN,NY,11206,2500,40.693785,-73.948894
Kings,611170,Store,A,GENOVESE DRUG STORES INC,RITE AIDE 10585,2064,MILL AVE,,,BROOKLYN,NY,11234,20000,40.615727,-73.914232
Kings,612418,Store,JABK,SYRENA BAKERY INC,SYRENAS EUROPEAN BREAD,207,NORMAN AVE,,,BROOKLYN,NY,11222,10000,40.727424,-73.945447
Kings,610056,Store,JAC,CEPEDA NELSON,CEPEDA GROCERY,746,WASHINGTON AVE,,,BROOKLYN,NY,11238,800,40.675784,-73.96338
Kings,611183,Store,JAC,KIM CHI GU,ANGEL FISH MARKET,1255,BROADWAY,,,BROOKLYN,NY,11221,0,40.691262,-73.925172
Kings,610473,Store,A,SALEH HUSSIEN AY,PUBLIC GROCERY STORE,399,KINGS HWY,,,BROOKLYN,NY,11223,1200,40.604547,-73.975401
Kings,611210,Store,JABC,LANDIS PORK STORES INC,LANDIS SAUSAGE KING,5909,AVENUE N,,,BROOKLYN,NY,11234,2820,40.619492,-73.91819
Kings,611250,Store,JAC,ELIM CORP,ELIM FISH MARKET,1314,FLATBUSH AVE,,,BROOKLYN,NY,11210,1000,40.638205,-73.953376
Kings,612004,Store,JACK,6214 MEAT MARKET INC,MEATS SUPREME,6214,AVENUE U,,,BROOKLYN,NY,11234,3000,40.615798,-73.913315
Kings,612469,Store,JAC,YS FARM COUNTRY CORP,YS FARM COUNTRY,2205,LINDEN BLVD,,,BROOKLYN,NY,11207,15000,40.662654,-73.88157
Kings,610898,Store,A,SHOP&SMILE GROCERY INC,SHOP&SMILE GROCERIES,51,NEPTUNE AVE,,,BROOKLYN,NY,11235,1250,40.582875,-73.955578
Kings,610828,Store,JAC,MAUER ROBERT,MAUERS SUPER DELI,3103,QUENTIN RD,,,BROOKLYN,NY,11234,2000,40.612416,-73.940223
Kings,610843,Store,JAC,JERRY GROCERY CORP,JERRY GROCERY,465,BUSHWICK AVE,,,BROOKLYN,NY,11206,1000,40.701476,-73.936813
Kings,610867,Store,JABC,ESTER DELI CORP,INTERNATIONAL DELI,3664,NOSTRAND AVE,,,BROOKLYN,NY,11229,1200,40.594465,-73.940751
Kings,612779,Store,A,RIDGE BLVD GROCERY&DELI INC,RIDGE BLVD GROCERY&DELI,6905,RIDGE BLVD,,,BROOKLYN,NY,11209,1000,40.636342,-74.028741
Kings,610879,Store,JAC,MERIT FOOD CORP,MERIT FOOD,287,BRIGHTON BEACH AVE,,,BROOKLYN,NY,11235,2500,40.576966,-73.964468
Kings,610891,Store,JAC,JOHNS BROS DELI&GROCERY INC,JOHNS BROS DELI&GROCERY,1720,CHURCH AVE,,,BROOKLYN,NY,11226,1200,40.649336,-73.963348
Kings,615829,Store,JABH,BAYRIDGE BAGELS INC,BAGEL BOY,8002,3RD AVE,,,BROOKLYN,NY,11209,2000,40.627702,-74.029327
Kings,610884,Store,JAC,AVE S MINI MARKET INC,AVE S MINI MARKET,802,AVENUE S,,,BROOKLYN,NY,11223,2500,40.602764,-73.963776
Kings,610988,Store,JAC,DE JESUS JAIME,COSTAMBAR GROCERY,4718,4TH AVE,,,BROOKLYN,NY,11220,1200,40.647807,-74.011292
Kings,610895,Store,JAC,TRIBUZIO MEAT MARKET INC,TRIBUZIO MEAT MARKET,7714,18TH AVE,,,BROOKLYN,NY,11214,2000,40.611927,-73.997468
Kings,616092,Store,JAC,SPITZ MITCHELL,ORCHARD THE,1367,CONEY ISLAND AVE,,,BROOKLYN,NY,11230,2000,40.624184,-73.964999
Kings,610906,Store,JAC,ORTIZ JUAN,ORTIZ GROCERY,2104,FULTON ST,,,BROOKLYN,NY,11233,500,40.678402,-73.913082
Kings,610938,Store,JAC,357 STUYVESANT GROCERY INC,STUYVESANT DELI SUPRMKT,357,STUYVESANT AVE,,,BROOKLYN,NY,11233,1400,40.681876,-73.931849
Kings,610939,Store,JAC,VEIPAS FOOD PLAZA CORP,BENSONHURST MARKETS,7215,20TH AVE,,,BROOKLYN,NY,11204,2400,40.612182,-73.990366
Kings,610965,Store,A,GENERAL NUTRITION CORP,GENERAL NUTRITION 142,58,COURT ST,,,BROOKLYN,NY,11201,1800,40.692028,-73.99124
Kings,610966,Store,A,GENERAL NUTRITION CORP,GENERAL NUTRITION 2545,2155A,RALPH AVE,,,BROOKLYN,NY,11234,1500,40.625412,-73.917828
Kings,610974,Store,JACH,CCS PASTOSA RAVIOLI CORP,RAVIOLI&MEAT MKT,5223,AVENUE N,,,BROOKLYN,NY,11234,3500,40.619123,-73.924133
Kings,612675,Store,JAC,VALES REBECCA,VALES REBECCA GROCERY,454,3RD AVE,,,BROOKLYN,NY,11215,1000,40.671703,-73.990819
Kings,611266,Store,JAC,LOS PAISANOS MEAT MKT INC,LOSPAISANOS,162,SMITH ST,,,BROOKLYN,NY,11201,2000,40.686239,-73.990775
Kings,612694,Store,JAC,BAY & BATH MARKET INC,BP GAS,8775,BAY PKWY,,,BROOKLYN,NY,11214,1000,40.598331,-73.99755
Kings,612227,Store,JAC,EMPIRE SUPERMARKET INC,KEY FOOD 1314,1804,RALPH AVE,,,BROOKLYN,NY,11236,12500,40.63315,-73.918773
Kings,611678,Store,A,PING ON CO INC,PING ON CO,5501,8TH AVE,,,BROOKLYN,NY,11220,1000,40.638225,-74.006708
Kings,611707,Store,JAC,QUEZADA JOSE,QUEZADA DELI&GROCERY,570,VAN SINCLEN AVE,,,BROOKLYN,NY,11207,1000,40.665749,-73.88854
Kings,611718,Store,JABCH,BIONIC BAGEL CORP,BIONIC BAGEL,3741,NOSTRAND AVE,,,BROOKLYN,NY,11235,3500,40.592664,-73.940336
Kings,611760,Store,JAC,PARIS ABRAHAM,HOLTZMAN&PARIS,5313,13TH AVE,,,BROOKLYN,NY,11219,1000,40.63249,-73.994756
Kings,611806,Store,A,RIVERA EDELMIRO JR,RIVERA GROCERY STORE,1095,MANHATTAN AVE,,,BROOKLYN,NY,11222,2500,40.736078,-73.955218
Kings,611814,Store,JAC,JK&K SUPERMARKET INC,KEY FOODS,1610,CORTELYOU RD,,,BROOKLYN,NY,11226,8000,40.641713,-73.963324
Kings,611815,Store,JAC,RALPH AVENUE FRESH FARM CORP,RALPH AVENUE FRESH FARM,2,RALPH AVE,,,BROOKLYN,NY,11221,2200,40.6906,-73.924243
Kings,616380,Store,JAC,HAUTER ANTER A,SUPERIOR MARKETS,2428,MERMAID AVE,,,BROOKLYN,NY,11224,1000,40.575825,-73.992021
Kings,612242,Store,JAC,CIRCUS FRUITS INC,CIRCUS FRUITS,5915,FT HAMILTON PKWY,,,BROOKLYN,NY,11219,4000,40.633341,-74.005196
Kings,611602,Store,JAC,B&B FOOD MARKET INC,B&B FOOD MARKET,78,LEE AVE,,,BROOKLYN,NY,11211,1200,40.705386,-73.959562
Kings,611853,Store,JAC,ROSITO PETER,PETE ROSITO FRUIT,1787,BAY RIDGE AVE,,,BROOKLYN,NY,11204,1000,40.617,-73.992792
Kings,611879,Store,JAC,MPY INTERNATIONAL FOODS INC,MPY INTERNATIONAL FOODS,2010,CROPSEY AVE,,,BROOKLYN,NY,11214,1500,40.60001,-74.002539
Kings,611900,Store,JAC,433 GRAHAM AVENUE DELI CORP,ANTHONY&SONS FRUIT&DELI,433,GRAHAM AVE,,,BROOKLYN,NY,11211,2000,40.717925,-73.944951
Kings,611913,Store,JAC,QUICK CHECK FOOD INC,C TOWN,6614,18TH AVE,,,BROOKLYN,NY,11204,10000,40.618214,-73.991109
Kings,611929,Store,JAC,16TH AVENUE GROCERY INC,16TH AVENUE GROCERY,5222,16TH AVE,,,BROOKLYN,NY,11204,5000,40.62889,-73.987734
Kings,611935,Store,JAC,GREEN POINT FRUIT&DELI MKT CORP,GREEN PT FRUIT&DELI MKT,974,MANHATTAN AVE,,,BROOKLYN,NY,11222,1000,40.732505,-73.954646
Kings,611936,Store,JAC,UNITED MEAT MARKET INC,UNITED MEAT MARKET,219,PROSPECT PARK W,,,BROOKLYN,NY,11215,1400,40.660222,-73.980522
Kings,611993,Store,JAC,2837 CHURCH GROCERY INC,CHURCH GROCERY,2837,CHURCH AVE,,,BROOKLYN,NY,11226,1900,40.650777,-73.950166
Kings,612330,Store,JAC,HANS MARKET INC,HANS MARKET,51,CLARK ST,,,BROOKLYN,NY,11201,1000,40.697595,-73.993573
Kings,611496,Store,JAC,MORAN PEDRO,LA FAMILIA GROCERY,834,BELMONT AVE,,,BROOKLYN,NY,11208,1500,40.673107,-73.878765
Kings,611272,Store,JAC,SANTELISES RAMON,WILSON FOOD CENTER,443,WILSON AVE,,,BROOKLYN,NY,11221,1900,40.693708,-73.913428
Kings,611310,Store,JAC,ROSARIO JOSE A,FOOD CENTER GROCERY,358,FRANKLIN AVE,,,BROOKLYN,NY,11238,1000,40.686788,-73.956798
Kings,611330,Store,JAC,A&L PORK STORE INC,BARI PORK STORE,6319,18TH AVE,,,BROOKLYN,NY,11204,1200,40.619863,-73.989438
Kings,611339,Store,A,KARIM ONE STOP MINI MART INC,KARIM ONE STOP MINI MAR,7724,5TH AVE,,,BROOKLYN,NY,11209,1200,40.627789,-74.023323
Kings,611354,Store,JAC,BACCHUS WEST INDIAN MARKET INC,BACCHUS WEST INDIAN MKT,1184-1190,ROGERS AVE,,,BROOKLYN,NY,11226,1600,40.640968,-73.951442
Kings,611400,Store,JACH,TUV TAAM FISH MARKET INC,TUV TAAM FISH MARKET,4801,NEW UTRECHT AVE,,,BROOKLYN,NY,11219,1500,40.636864,-73.994705
Kings,611401,Store,A,AHMAD SYED NASEEM,LIGNO GROCERY,6617,18TH AVE,,,BROOKLYN,NY,11204,300,40.618157,-73.991168
Kings,611407,Store,JAC,CASTRO RAFAEL MATOS,RAFAELITO DELI GROCERY,128,BEDFORD AVE,,,BROOKLYN,NY,11211,1000,40.719348,-73.956095
Kings,611677,Store,JAC,MOSLEH ALI A,SUPERIOR MARKETS,81,KINGSTON AVE,,,BROOKLYN,NY,11213,1200,40.677058,-73.941466
Kings,616570,Store,A,WESTERN BEEF RETAIL INC,JUNIORS FOOD OUTLETS,994-1014,MYRTLE AVE,,,BROOKLYN,NY,11206,3000,40.696273,-73.941477
Kings,611650,Store,JAC,LEWIS AVENUE GROCERY CORP,LEWIS AVENUE GROCERY,98,1/2 LEWIS AVE,,,BROOKLYN,NY,11206,1600,40.694045,-73.937258
Kings,611526,Store,JAC,HAJAR INC,KEY FOOD 1260,1905,NOSTRAND AVE,,,BROOKLYN,NY,11226,8000,40.639203,-73.948338
Kings,611586,Store,JAC,FELMINGO CORP,FELMINGO MARKET,189,SMITH ST,,,BROOKLYN,NY,11201,1600,40.685329,-73.991387
Kings,612345,Store,JAC,PENA EDDY M,KIARA DELI GROCERY,262,ST NICHOLAS AVE,,,BROOKLYN,NY,11237,1800,40.702252,-73.912716
Kings,611589,Store,JAC,WESTERN BEEF RETAIL INC,WESTERN BEEF 39,44,EMPIRE BLVD,,,BROOKLYN,NY,11225,42000,40.663339,-73.960165
Kings,611601,Store,A,TIFFCO INC,LIENS,416,GRAHAM AVE,,,BROOKLYN,NY,11211,1200,40.717242,-73.944823
Kings,616723,Store,JAC,SWEET HARVEST FOOD CORP,SWEET HARVEST FOOD,2279,86TH ST,,,BROOKLYN,NY,11214,2000,40.60068,-73.991758
Kings,616743,Store,JAC,CRUZ AARON,LA TAPATIA DELI&GROCERY,254,KNICKERBOCKER AVE,,,BROOKLYN,NY,11237,1000,40.702571,-73.924979
Kings,610805,Store,JAC,Y&S FISH MARKET INC,WEBERS FISH STORE,5008,16TH AVE,,,BROOKLYN,NY,11204,2000,40.630261,-73.986311
Kings,611417,Store,JABCH,LADYBIRD BAKERY INC,LADYBIRD BAKERY,1112,8TH AVE,,,BROOKLYN,NY,11215,2500,40.664479,-73.98028
Kings,614532,Store,JAC,MALI MOHAMMAD A,OCEAN GROCERY&DELI,629,CHURCH AVE,,,BROOKLYN,NY,11218,1200,40.645422,-73.973165
Kings,611460,Store,JAC,CHERRY HILL MARKET CORP,CHERRI HILL MARKET,2284,86TH ST,,,BROOKLYN,NY,11214,6000,40.600681,-73.991759
Kings,613597,Store,JAC,86TH STREET GROCERY&SNACKS INC,GAMAL MINI MART,2176,86TH ST,,,BROOKLYN,NY,11214,1000,40.602135,-73.994126
Kings,619480,Store,A,ASIM CONVENIENCE CORP,ASIM CONVENIENCE CORP,1404,86TH ST,,,BROOKLYN,NY,11228,1200,40.612627,-74.01153
Kings,614506,Store,JAC,EASTERN FRUIT&VEGETABLES INC,EASTERN FRUIT&VGTBLS,1234,CONEY ISLAND AVE,,,BROOKLYN,NY,11230,3000,40.627617,-73.965768
Kings,619483,Store,JAC,HUSSAIN AWADH&ALREYSHANI MOHAMED,MILLENIUM DELI&GROCERY,3038,NEPTUNE AVE,,,BROOKLYN,NY,11224,1500,40.577484,-73.997745
Kings,613607,Store,JAC,DORA GROCERY CORP,DORA GROCERY,4104,AVENUE J,,,BROOKLYN,NY,11210,0,40.62766,-73.93625
Kings,619485,Store,JAC,LOPEZ IDELFONSO,DIANA FOOD CENTER,291,TROY AVE,,,BROOKLYN,NY,11213,1500,40.669329,-73.936634
Kings,610819,Store,JAC,PUK MARIA,MARIA PUK GROCERY,136,MESEROLE AVE,,,BROOKLYN,NY,11222,1400,40.727616,-73.951122
Kings,619505,Store,JAC,PRIMA GROUP INC,SMART COST,255,KING HWY,,,BROOKLYN,NY,11223,5000,40.605297,-73.981211
Kings,613819,Store,JAC,FOOD LAND MINI MARKET INC,FOOD LAND MINI MARKET,204,CORTELYOU RD,,,BROOKLYN,NY,11218,5000,40.638083,-73.9772
Kings,610244,Store,JAC,SASSON&FARAH GLATT KOSHER MTS INC,JERUSALEM GLATT MEATS,710,KINGS HWY,,,BROOKLYN,NY,11223,2000,40.60623,-73.965343
Kings,610260,Store,JAC,MOISHES FRUIT&GROCERY CENTRE INC,MOISHES FRUIT&GROCERY,4807,16TH AVE,,,BROOKLYN,NY,11204,1600,40.631404,-73.985101
Kings,610281,Store,JAC,DOMINGUEZ DOMINGO A,DOMINGO GROCERY,1004,FLUSHING AVE,,,BROOKLYN,NY,11237,1500,40.703899,-73.930845
Kings,610289,Store,JAC,MAX BINIK Z L CORP,KRM SUPERMARKET,1325,39TH ST,,,BROOKLYN,NY,11218,10000,40.64025,-73.985672
Kings,613270,Store,A,CVS ALBANY LLC,CVS 02141,2917-2931,KINGS HWY,,,BROOKLYN,NY,11229,20000,40.615621,-73.945613
Kings,610292,Store,JAC,BOCHNERS GROCERY LLC,BOCHNERS GROCERY,5001,16TH AVE,,,BROOKLYN,NY,11204,4000,40.630362,-73.986206
Kings,610300,Store,JAC,KIDS AM INC,C TOWN 0255,330,GRAHAM AVE,,,BROOKLYN,NY,11211,5000,40.714212,-73.944333
Kings,610314,Store,A,RAMBERRAN ANGELA,ANGIES WEST INDIAN MRKT,4201,CHURCH AVE,,,BROOKLYN,NY,11203,1000,40.65138,-73.937946
Kings,610220,Store,JABCH,AUNT BUTCHIES CAKES INC,AUNT BUTCHIES CAKES,6903,13TH AVE,,,BROOKLYN,NY,11228,4000,40.623591,-74.004011
Kings,613399,Store,JAC,GREAT AMERICAN MARKET INC,GREAT AMERICAN MARKET,227,SCHENECTADY AVE,,,BROOKLYN,NY,11213,1500,40.671112,-73.933688
Kings,610087,Store,JAC,FARMER IN THE DELI GROCERY CORP A,FARMER IN THE DELI,357,MYRTLE AVE,,,BROOKLYN,NY,11205,3000,40.693209,-73.97175
Kings,613903,Store,A,MOHAMMAD KHALID&MOHAMMAD,CLINTON NEWS,200,CLINTON ST,,,BROOKLYN,NY,11201,500,40.69057,-73.994205
Kings,610088,Store,JAC,JOSEF KORN BAKE SHOP INC,J KORN BAKERY,4322,15TH AVE,,,BROOKLYN,NY,11219,400,40.635291,-73.984664
Kings,613883,Store,JAC,HERMANOS ACOSTA FOOD CORP,HERMANOS ACOSTA GROCERY,166,MANHATTAN AVE,,,BROOKLYN,NY,11206,1200,40.708456,-73.94511
Kings,614401,Store,JABCH,WEISS KOSHER BAKERY INC,WEISS KOSHER BAKERY,5011,13TH AVE,,,BROOKLYN,NY,11219,3000,40.634207,-73.992964
Kings,610054,Store,JABCH,ORIGINAL BROOKLYN BAGEL INC,ORIGINAL BROOKLYN BAGEL,2835,NOSTRAND AVE,,,BROOKLYN,NY,11229,2400,40.615119,-73.944637
Kings,613523,Store,JAC,PENZIM PRODUCE CORP,THREE GUYS FROM BRKLYN,6502,FT HAMILTON PKWY,,,BROOKLYN,NY,11219,4000,40.630482,-74.00947
Kings,610031,Store,JAC,OH JIN CHUL,DENNIS GROCERY,2302,BATH AVE,,,BROOKLYN,NY,11214,2000,40.596988,-73.995085
Kings,613792,Store,JAC,LEE DONG HWA,CHOES SUPERETTE,401,AVENUE X,,,BROOKLYN,NY,11223,2500,40.59077,-73.96802
Kings,613821,Store,JABC,MONA LISA BAKERY CORP,MONA LISA BAKERY,7717,13TH AVE,,,BROOKLYN,NY,11228,2000,40.618786,-74.009033
Kings,614437,Store,JAC,ABREU MARINO A,ABREUS GROCERY,65,SACKMAN ST,,,BROOKLYN,NY,11233,1500,40.677207,-73.906026
Kings,614411,Store,JAC,GLENWOOD ROAD SUPERETTE INC,GLENWOOD MINI MART,5513-15,GLENWOOD RD,,,BROOKLYN,NY,11234,1500,40.635514,-73.923277
Kings,610113,Store,JAC,1533 SUPERMARKET INC,KEY FOOD,1533,BROADWAY,,,BROOKLYN,NY,11221,9000,40.686387,-73.916601
Kings,619455,Store,JABC,EMPIRE SUPERMARKET INC,KEY FOOD 1368,2066,ROCKAWAY PKWY,,,BROOKLYN,NY,11236,200000,40.632675,-73.888569
Kings,610120,Store,JABH,BAYRIDGE CLASSIC PATISSERIE LTD,BAYRIDGE BAKERY,7805,5TH AVE,,,BROOKLYN,NY,11209,3000,40.626975,-74.023649
Kings,610122,Store,JACHK,13TH AVENUE FISH MARKET INC,FREUNDS FISH MARKET,4301,15TH AVE,,,BROOKLYN,NY,11219,1500,40.635661,-73.984279
Kings,619459,Store,JAC,STANKOWSKI ZBIGNIEW,STAR DELI&BAKERY,176,NASSAU AVE,,,BROOKLYN,NY,11222,1000,40.725291,-73.946184
Kings,610202,Store,JACHK,ACME SMOKED FISH CORP,ACME SMOKED FISH,30,GEM ST,,,BROOKLYN,NY,11222,60000,40.725371,-73.956738
Kings,610343,Store,JAC,WILSON POULTRY MARKET INC,WILSON POULTRY,205,WILSON ST,,,BROOKLYN,NY,11211,520,40.707076,-73.959811
Kings,610107,Store,JAC,DOLEH BASSAM,BD FOOD SUPERMARKET,510,7TH AVE,,,BROOKLYN,NY,11215,4800,40.66121,-73.986391
Kings,610706,Store,A,WILKLOW FRED,WILKLOW ORCHARD,nan,COURT ST BKLYN BOROUGH HALL,,,BROOKLYN,NY,11201,200,nan,nan
Kings,610327,Store,JAC,MAJRUD ABDO S,A&M GROCERY STORE,4624,AVENUE D,,,BROOKLYN,NY,11203,1800,nan,nan
Kings,610606,Store,JABC,9105 K FOOD CORP,FOODTOWN #587,9105,3RD AVE,,,BROOKLYN,NY,11209,10500,40.620183,-74.032406
Kings,610629,Store,JABC,WAVERLY MEAT&GROCERY INC,WAVERLY URBAN MARKET,367,WAVERLY AVE,,,BROOKLYN,NY,11238,10000,40.687027,-73.966608
Kings,610640,Store,JAC,PICK QUICK FOODS INC,KEY FOOD 17,224,MCGUINNESS BLVD,,,BROOKLYN,NY,11222,30000,40.729963,-73.951125
Kings,610691,Store,A,MORTON DEBORA,SOUTHERN SWEETS,nan,COURT ST BKLYN BOROUGH HALL,,,BROOKLYN,NY,11201,200,nan,nan
Kings,610694,Store,A,LAPRETE KIM&GERRY,BAKERS BOUNTY,nan,COURT ST BKLYN BOROUGH HALL,,,BROOKLYN,NY,11201,200,nan,nan
Kings,610696,Store,JABC,HESHE&DAVID SUPERMARKET INC,LANDAUS SUPERMARKET,4510,18TH AVE,,,BROOKLYN,NY,11204,12000,40.630008,-73.978707
Kings,613032,Store,JAC,D&L FOOD CORP,C TOWN 202,239,BOND ST,,,BROOKLYN,NY,11217,6000,40.682112,-73.988106
Kings,610594,Store,JACHK,DAIRY MAID RAVIOLI MFG CORP,DAIRY MAID RAVIOLI,216,AVENUE U,,,BROOKLYN,NY,11223,3000,40.59884,-73.97714
Kings,610700,Store,A,MILANESE ALFRED,MARTINS HD MD PD PRETZL,nan,COURT ST BKLYN BOROUGH HALL,,,BROOKLYN,NY,11201,200,nan,nan
Kings,610569,Store,JAC,LA ALEGRIA GROCERY&DELI CORP,LA ALEGRIA GROCERY DELI,224,S 3RD ST,,,BROOKLYN,NY,11211,1500,40.71113,-73.958729
Kings,610730,Store,A,EAST LAND FOOD CORP,FOOD UNIVERSE MARKET PL,1910,KINGS HWY,,,BROOKLYN,NY,11229,4200,40.610363,-73.954433
Kings,615417,Store,A,6723 CONVENIENCE INC,6723 CONVENIENCE,6723,FORT HAMILTON PKWY,,,BROOKLYN,NY,11219,800,40.629534,-74.01087
Kings,610773,Store,JAC,LOS VINCENT L,VINCENT LOS GROCERY,5317,2ND AVE,,,BROOKLYN,NY,11220,1600,40.647034,-74.019065
Kings,615495,Store,JAC,MONEGRO HECTOR E,LOS PRIMOS GROCERY,105,CENTRAL AVE,,,BROOKLYN,NY,11206,1800,40.700355,-73.929149
Kings,615575,Store,A,MVS 99? DISCOUNT CORP II,MVS DISCOUNT,506,WILSON AVE,,,BROOKLYN,NY,11221,2000,40.692035,-73.910482
